"","Season","Fragment","nsp","jack1","jack1.se","rareInd","rareInd.se","specden","specden.se","specden.nrep","mean","sd","nrep","invS","invS.se","expH","expH.se","dat_subset","resp","Area_m2","Perimeter_m","Shape_fractalD","PC1","PC2","PC3","PC4"
"111",2019,"Selaliparai2",32,42.8,6.20644825967316,21.8549388584332,1.9472262091824,9.84334334334334,1.51932548622717,999,NA,NA,NA,8.05394640447272,1.8083477372958,8.626535164759,1.90589705460193,"all","richness",6700,359.7341,1.02137136200681,0.582995982258129,-0.613671226942531,-0.103247205755412,1.96337189143322
"112",2019,"Varagaliar",46,50.9038461538462,2.19306667024018,22.9261615357498,2.26209851250239,6.75325325325325,0.525813547467472,999,NA,NA,NA,6.45197857065719,0.400678302490315,6.79305223891325,0.421780193555285,"all","richness",14110900,43267.566,1.12849055214815,-0.74513425855289,1.03574390892059,-1.1817014849353,0.919398335810331
"113",2019,"Varatuparai123",39,54.3333333333333,5.30199124019562,21.2908117184735,2.17611184828603,5.64264264264264,0.809774594075316,999,NA,NA,NA,5.21075953773322,0.639980726592967,5.52460558166159,0.686033623899909,"all","richness",125200,2744.1716,1.11281735148559,-0.390849748934924,0.91556950700923,0.49398514246937,1.04287809503777
"114",2019,"Varatuparai4",37,51.9333333333333,5.54416610301114,23.0598953030807,2.14386401833148,6.46746746746747,0.686757573399767,999,NA,NA,NA,6.0631746031746,0.705929266943455,6.27236402144424,0.697929387473883,"all","richness",38500,1676.2152,1.14373230429723,-2.08718422887907,1.13681888922675,2.28795668344075,1.1538870369184
"115",2000,"Akkamalai_Iyerpadi",49,59.8533333333333,3.56117333972324,15.1356543225035,1.74797564089531,7.46546546546547,0.503055352753976,999,NA,NA,NA,7.54861592438063,0.331171279285262,7.7468750648077,0.331767232020066,"rf","richness",43099800,136575.6259,1.18758999323785,-2.55177881968427,-0.683140050137238,-0.372779200136689,0.90721003638257
"116",2000,"Andiparai",36,42.8333333333333,3.25198352169823,14.0098214731359,1.66857741432401,8.67767767767768,0.540644805601478,999,NA,NA,NA,8.43705432134004,0.470529620054966,8.61807019012626,0.490069156292894,"rf","richness",3270000,16621.0744,1.11092872124682,-1.02310872429136,-0.6011840410311,0.130422514975684,-0.471132723988322
"117",2000,"Candura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"118",2000,"Injiparai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"119",2000,"Iyerpadi-Top",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"120",2000,"Karian-Shola",46,62.575,4.89495914181109,15.1965008584016,1.75266024749304,7.76976976976977,0.545106714053735,999,NA,NA,NA,6.87458513708514,0.505712874540135,7.01126644310961,0.50826608662164,"rf","richness",8542700,22397.7708,1.08146673914852,-2.23598099853739,-0.0791471069192924,-0.510510896644943,-0.395327333574923
"121",2000,"Korangamudi",40,48.7,2.9,15.1143953196643,1.80379437713361,6.51451451451451,0.529244498334725,999,NA,NA,NA,6.45054834054834,0.480477062280292,6.56299958159979,0.472348891457666,"rf","richness",733200,4665.1673,1.04575990232253,4.27286390311901,-0.788614935469809,0.4908677508156,1.62674955568422
"122",2000,"Manamboly",48,55.8222222222222,2.76557318864072,16.0646159363235,1.75882523188287,8.85285285285285,0.71019583610481,999,NA,NA,NA,8.88053509308411,0.536707920585734,9.1731630231973,0.557275310949017,"rf","richness",1749500,11653.4501,1.1098645789596,-2.55910595749692,-0.840517518659218,1.0402948690943,0.220871355806957
"123",2000,"Murugaali-BlackBridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"124",2000,"Murugaali-Sholayar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"125",2000,"OldValparai",41,45.8333333333333,2.57012753682683,15.2702854784263,1.79676858289074,8.27927927927928,0.55650739621785,999,NA,NA,NA,7.90362581862582,0.483442062588687,8.08315687073685,0.490705852594055,"rf","richness",413100,4504.4459,1.0867348264868,0.39783865761774,-0.657843216711077,0.313279928145499,-0.477833975350568
"126",2000,"Pannimade",40,42.9,1.67431578064991,14.9687874748502,1.78293970552341,10.2982982982983,0.617551493238182,999,NA,NA,NA,9.27408284841145,0.574750291236982,9.68212545385441,0.572863043607494,"rf","richness",921300,7447.913,1.09649722230686,0.409136584550924,0.123109506928644,-0.60878162044899,-0.605710357274338
"127",2000,"Puduthottam",42,51.6666666666667,3.63470921960906,14.7159894414963,1.77467289441607,7.86386386386386,0.627513371609389,999,NA,NA,NA,7.65981908929277,0.650332468492042,7.90611620059645,0.647977026637873,"rf","richness",1130800,6052.1937,1.0506030618116,1.40701856939258,-1.3173951929364,0.499946515468623,-0.721498168355601
"128",2000,"Sankarankudi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"129",2000,"Selaliparai1",20,26,3.46410161513775,14.5709428373353,1.36727652886109,5.82682682682683,1.11153590368075,999,NA,NA,NA,5.76190476190476,1.65532062526389,5.88957749659434,1.64758341851576,"rf","richness",22200,936.4225,1.09029886105024,1.84603103419437,0.00776086488861427,1.66682866414356,1.64179506601672
"130",2000,"Selaliparai2",19,30.25,7.31009575860672,19,0,5.6991991991992,1.39848879193281,999,NA,NA,NA,5.75,2.5,5.75,2.5,"rf","richness",6700,359.7341,1.02137136200681,-0.867286214741173,-0.7748341793764,1.47861419893078,0.579738897003669
"131",2000,"Varagaliar",47,59.5666666666667,3.75248066099095,16.0114505522613,1.73550031088635,8.89489489489489,1.11824187622869,999,NA,NA,NA,8.83541974128931,0.760986425242061,8.97711564075333,0.784849305770922,"rf","richness",14110900,43267.566,1.12849055214815,0.392309701862843,-3.16361994882716,-3.11920444254995,0.561479527715379
"132",2000,"Varatuparai123",37,52.2,5.44426303552648,14.898174554758,1.81423598868084,5.11861861861862,0.86758232570601,999,NA,NA,NA,5.19611111111111,0.79553207893674,5.2760402643188,0.792115189127544,"rf","richness",125200,2744.1716,1.11281735148559,0.623463151614687,-1.23086956469807,-0.876820639172198,-0.481197792738581
"133",2000,"Varatuparai4",13,17.1666666666667,2.26691175145591,11.6685627271834,0.906124172009324,3.97547547547548,1.08443586783731,999,NA,NA,NA,4.27272727272727,1.37465484712202,4.38360085592277,1.41110766350783,"rf","richness",38500,1676.2152,1.14373230429723,1.8047542400775,-0.807673556498543,-0.0810132215889249,1.00029814970099
"134",2002,"Akkamalai_Iyerpadi",40,52.5666666666667,4.23648176884756,14.8526567421861,1.72860840301543,8.72322322322322,0.801252289659499,999,NA,NA,NA,8.57924242424242,0.6299764000193,8.6826613410474,0.632724907531149,"rf","richness",43099800,136575.6259,1.18758999323785,-2.55177881968427,-0.683140050137238,-0.372779200136689,0.90721003638257
"135",2002,"Andiparai",35,41.7666666666667,2.55755960069577,14.87726126989,1.6961181669352,7.84534534534535,0.485620747989222,999,NA,NA,NA,7.80646464646465,0.467457943776985,7.87652485337791,0.465451829091375,"rf","richness",3270000,16621.0744,1.11092872124682,-1.02310872429136,-0.6011840410311,0.130422514975684,-0.471132723988322
"136",2002,"Candura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"137",2002,"Injiparai",37,46.6666666666667,3.35824027993498,13.8873103180579,1.81573414526677,5.7952952952953,0.621417901499866,999,NA,NA,NA,5.68610981610982,0.490889121853216,5.86586582718872,0.520213886046133,"rf","richness",189800,2290.384,1.04497671260108,1.69456066369744,-0.994156883596452,0.156123572224492,-0.955398174307941
"138",2002,"Iyerpadi-Top",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"139",2002,"Karian-Shola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"140",2002,"Korangamudi",38,44.7666666666667,2.91108990662337,15.3097278242165,1.751099554655,6.25125125125125,0.673307226441461,999,NA,NA,NA,6.24180856180856,0.594158404138211,6.30693517066521,0.594623480009742,"rf","richness",733200,4665.1673,1.04575990232253,4.27286390311901,-0.788614935469809,0.4908677508156,1.62674955568422
"141",2002,"Manamboly",48,60.5,5.59016994374947,15.8541299983184,1.800927891491,8.42692692692693,0.820983369534225,999,NA,NA,NA,8.31748995890458,0.851915715466207,8.49888327669239,0.86650289470552,"rf","richness",1749500,11653.4501,1.1098645789596,-2.55910595749692,-0.840517518659218,1.0402948690943,0.220871355806957
"142",2002,"Murugaali-BlackBridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"143",2002,"Murugaali-Sholayar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"144",2002,"OldValparai",38,47.6666666666667,3.35824027993498,14.4039006033292,1.76723249874394,7.76726726726727,0.683427967831335,999,NA,NA,NA,7.10291782291782,0.59783670066573,7.24403338346001,0.603816991182028,"rf","richness",413100,4504.4459,1.0867348264868,0.39783865761774,-0.657843216711077,0.313279928145499,-0.477833975350568
"145",2002,"Pannimade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"146",2002,"Puduthottam",40,55.4666666666667,5.33708201590012,13.902315681677,1.79870595719946,6.87137137137137,0.311311823295982,999,NA,NA,NA,6.67613315878022,0.428951675921674,6.84550401650168,0.428796413610475,"rf","richness",1130800,6052.1937,1.0506030618116,1.40701856939258,-1.3173951929364,0.499946515468623,-0.721498168355601
"147",2002,"Sankarankudi",41,53.48,4.21198290594822,15.3163047982637,1.7252235556066,8.88988988988989,0.417416291738962,999,NA,NA,NA,8.43667181116098,0.617551667410725,8.59362618984219,0.626825670015271,"rf","richness",2524900,11857.56,1.08459947502157,0.786284673774534,-1.80785734329928,0.758155373694823,-1.37815099732593
"148",2002,"Selaliparai1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"149",2002,"Selaliparai2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"150",2002,"Varagaliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"151",2002,"Varatuparai123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"152",2002,"Varatuparai4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"153",2003,"Akkamalai_Iyerpadi",35,41.7666666666667,2.55755960069577,14.9913460718864,1.69172584039594,8.23873873873874,0.826848333822534,999,NA,NA,NA,8.19440877205583,0.587827378302134,8.35831638589936,0.59017973695202,"rf","richness",43099800,136575.6259,1.18758999323785,-2.55177881968427,-0.683140050137238,-0.372779200136689,0.90721003638257
"154",2003,"Andiparai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"155",2003,"Candura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"156",2003,"Injiparai",37,48.6,3.88329756778952,13.5886626694275,1.78635626534277,6.11411411411411,0.745051134740258,999,NA,NA,NA,6.02632626632627,0.488403669124893,6.207091602035,0.494486699374024,"rf","richness",189800,2290.384,1.04497671260108,1.69456066369744,-0.994156883596452,0.156123572224492,-0.955398174307941
"157",2003,"Iyerpadi-Top",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"158",2003,"Karian-Shola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"159",2003,"Korangamudi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"160",2003,"Manamboly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"161",2003,"Murugaali-BlackBridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"162",2003,"Murugaali-Sholayar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"163",2003,"OldValparai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"164",2003,"Pannimade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"165",2003,"Puduthottam",41,55.5,4.66368952654441,14.4010925506851,1.80538796662776,6.04554554554555,0.592773513708893,999,NA,NA,NA,6.21032523032523,0.49380252754309,6.38024649805402,0.499972977623003,"rf","richness",1130800,6052.1937,1.0506030618116,1.40701856939258,-1.3173951929364,0.499946515468623,-0.721498168355601
"166",2003,"Sankarankudi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"167",2003,"Selaliparai1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"168",2003,"Selaliparai2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"169",2003,"Varagaliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"170",2003,"Varatuparai123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"171",2003,"Varatuparai4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"172",2004,"Akkamalai_Iyerpadi",51,59.9,2.96666666666667,14.8707208510529,1.7585673942873,8.57457457457457,0.477651018196929,999,NA,NA,NA,8.1397704957963,0.257570464785553,8.42892975350253,0.263036188384304,"rf","richness",43099800,136575.6259,1.18758999323785,-2.55177881968427,-0.683140050137238,-0.372779200136689,0.90721003638257
"173",2004,"Andiparai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"174",2004,"Candura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"175",2004,"Injiparai",40,49.6666666666667,3.63470921960906,13.7185494294912,1.87149977834162,6.34284284284284,0.490211117995849,999,NA,NA,NA,5.86332593332593,0.534601911102499,6.08858184268449,0.541669353993839,"rf","richness",189800,2290.384,1.04497671260108,1.69456066369744,-0.994156883596452,0.156123572224492,-0.955398174307941
"176",2004,"Iyerpadi-Top",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"177",2004,"Karian-Shola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"178",2004,"Korangamudi",44,51.8181818181818,2.76414469009287,15.4685185540182,1.79883971440354,5.30580580580581,0.589084346304031,999,NA,NA,NA,5.66966089466089,0.471542227775475,5.75879020914385,0.473584664888499,"rf","richness",733200,4665.1673,1.04575990232253,4.27286390311901,-0.788614935469809,0.4908677508156,1.62674955568422
"179",2004,"Manamboly",50,57.8222222222222,2.76557318864072,15.7911487571295,1.79441323479527,7.70570570570571,0.481602907173403,999,NA,NA,NA,7.37270490584216,0.446510094965401,7.58824508985744,0.444702135392308,"rf","richness",1749500,11653.4501,1.1098645789596,-2.55910595749692,-0.840517518659218,1.0402948690943,0.220871355806957
"180",2004,"Murugaali-BlackBridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"181",2004,"Murugaali-Sholayar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"182",2004,"OldValparai",54,72.3666666666667,5.92911835304748,15.7091533920348,1.84609578480452,8.30730730730731,0.560611476078468,999,NA,NA,NA,8.23090243090243,0.62251619516326,8.41015784522966,0.617188686174314,"rf","richness",413100,4504.4459,1.0867348264868,0.39783865761774,-0.657843216711077,0.313279928145499,-0.477833975350568
"183",2004,"Pannimade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"184",2004,"Puduthottam",46,52.8444444444444,2.58695683748538,14.62178787969,1.86401442374418,6.62062062062062,0.576089379490317,999,NA,NA,NA,6.50780073956544,0.508356861612977,6.70939513951813,0.512849991225971,"rf","richness",1130800,6052.1937,1.0506030618116,1.40701856939258,-1.3173951929364,0.499946515468623,-0.721498168355601
"185",2004,"Sankarankudi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"186",2004,"Selaliparai1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"187",2004,"Selaliparai2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"188",2004,"Varagaliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"189",2004,"Varatuparai123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"190",2004,"Varatuparai4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"191",2005,"Akkamalai_Iyerpadi",50,56.9345794392523,2.62102466329763,13.8261811843686,1.78151796650919,9.00700700700701,0.466246418105,999,NA,NA,NA,8.15172044568706,0.337942369925432,8.78784458936607,0.362762436757421,"rf","richness",43099800,136575.6259,1.18758999323785,-2.68257402057486,-0.853469374396202,0.283211893302651,0.218556279826341
"192",2005,"Andiparai",46,57.7857142857143,3.40224265772458,13.8329821664988,1.76504898944322,8.30680680680681,0.760836024795729,999,NA,NA,NA,7.83103669714882,0.564644959825326,8.36164128557744,0.607831602313345,"rf","richness",3270000,16621.0744,1.11092872124682,-1.03360959086072,-0.619109160665784,0.116112499392861,-0.395812345768714
"193",2005,"Candura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"194",2005,"Injiparai",38,44.7666666666667,2.91108990662337,12.4403025890215,1.90251537127445,7.30780780780781,0.592284307153329,999,NA,NA,NA,6.1133044990711,0.517505539460964,6.68559230812979,0.554726841489025,"rf","richness",189800,2290.384,1.04497671260108,1.60152574811717,0.121847005706139,1.14297758019706,-0.906657351104359
"195",2005,"Iyerpadi-Top",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"196",2005,"Karian-Shola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"197",2005,"Korangamudi",52,56.8958333333333,2.18948322796854,14.5638548389369,1.91412454136514,7.92092092092092,0.979628550495873,999,NA,NA,NA,7.55502262168565,0.615068974901577,8.09314660291959,0.631964301874456,"rf","richness",733200,4665.1673,1.04575990232253,1.75454072876755,-0.0637009523024074,1.1887820010461,-0.877974429890985
"198",2005,"Manamboly",56,64.804347826087,3.25107223842118,15.839928648715,1.78040819011372,9.7952952952953,1.08546965717203,999,NA,NA,NA,9.21408159666538,0.741015521944418,9.83026170195536,0.79995391628926,"rf","richness",1749500,11653.4501,1.1098645789596,-1.45808223945221,-0.966243943931065,0.641569466530744,0.107665916247909
"199",2005,"Murugaali-BlackBridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"200",2005,"Murugaali-Sholayar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"201",2005,"OldValparai",49,60.6756756756757,3.37047724716106,14.0591114069095,1.90756823245001,7.92692692692693,0.810542796473756,999,NA,NA,NA,7.91901923385299,0.669639077183353,8.48027672821412,0.718686527672256,"rf","richness",413100,4504.4459,1.0867348264868,-0.548614341383759,-0.519067850127907,0.807812127640379,-0.627964075276018
"202",2005,"Pannimade",48,57.7916666666667,3.09639687558154,14.671519649388,1.82458573144827,9.38538538538539,1.01300492821892,999,NA,NA,NA,8.27923256077216,0.618521150879366,8.82800231133744,0.66365149480439,"rf","richness",921300,7447.913,1.09649722230686,-1.51618975498794,-0.891042545304972,0.485483813862815,-2.20406500675876
"203",2005,"Puduthottam",53,61.8333333333333,3.26078457573982,14.2083528620009,1.87592991891113,9.17967967967968,0.494962091924606,999,NA,NA,NA,8.33417628459463,0.460895418658218,9.00143872697955,0.49002951746323,"rf","richness",1130800,6052.1937,1.0506030618116,0.478094759693174,0.470608236744491,1.25577371742388,-0.47056404301112
"204",2005,"Sankarankudi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"205",2005,"Selaliparai1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"206",2005,"Selaliparai2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"207",2005,"Varagaliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"208",2005,"Varatuparai123",45,56.6,7.1981479099372,14.6228170064448,1.81438815431468,8.24474474474474,0.665805153866911,999,NA,NA,NA,7.10496991953094,0.764345400523343,7.66175460387374,0.813812129652792,"rf","richness",125200,2744.1716,1.11281735148559,0.476593003687,-0.424958763835936,-0.0344848505067977,0.15467459483705
"209",2005,"Varatuparai4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rf","richness",NA,NA,NA,NA,NA,NA,NA
"210",2019,"Akkamalai_Iyerpadi",51,58.9207920792079,3.13409738442464,13.6449753665683,1.81063540596916,7.09209209209209,0.447132399063311,999,NA,NA,NA,6.51835352060099,0.275597282844044,6.91934475642488,0.286145146492572,"rf","richness",43099800,136575.6259,1.18758999323785,-1.7487398450724,0.375272024176195,-0.818357125718273,0.0818770370734566
"211",2019,"Andiparai",41,50.811320754717,3.10261204393879,13.220894954177,1.72537760693295,7.67567567567568,0.499417415022518,999,NA,NA,NA,6.52629868018379,0.345955266413281,6.925020244466,0.369340159025013,"rf","richness",3270000,16621.0744,1.11092872124682,-1.66184434652997,1.00312155178973,-0.190226727231058,1.07922163797179
"212",2019,"Candura",50,58.8448275862069,2.94827586206897,14.2796817707709,1.84751755398374,7.23923923923924,0.67582193838809,999,NA,NA,NA,6.32745953948336,0.465991128433327,6.69115639244038,0.488028791848784,"rf","richness",1033000,10502.9635,1.13707842639746,2.09926112863129,-0.689693271599241,-0.658478507095573,0.535794247501479
"213",2019,"Injiparai",35,45.56,3.73866286257534,13.7790960793921,1.73888828069452,7.31531531531532,0.710411884590348,999,NA,NA,NA,6.84483988938478,0.490338603309831,7.09133625398379,0.486608792033431,"rf","richness",189800,2290.384,1.04497671260108,0.523068354062754,0.964852162984285,-1.07925651469438,-1.35078594732249
"214",2019,"Iyerpadi-Top",41,50.7727272727273,3.39192648641686,13.8167061270749,1.83209363520389,5.28878878878879,0.476853450087293,999,NA,NA,NA,5.50207116116207,0.402912896945657,5.68853839108792,0.404398768410799,"rf","richness",1039100,9248.8825,1.11823860923973,-0.522233885364177,0.709215805080403,-0.83871375137023,0.930961330961451
"215",2019,"Karian-Shola",39,43.9152542372881,2.19816852025403,14.368091211899,1.82553365041466,5.44444444444444,0.507130189127126,999,NA,NA,NA,5.12576210280489,0.3169472313831,5.28332236868113,0.329408945194349,"rf","richness",8542700,22397.7708,1.08146673914852,1.01860808335048,0.415036662992566,-0.558362564360393,-0.308930084587089
"216",2019,"Korangamudi",52,70.6274509803922,4.70996554880954,14.8689088510596,1.84420603660843,5.05405405405405,0.342513813598946,999,NA,NA,NA,5.34393220884,0.45499473870472,5.52007410574435,0.464201309922016,"rf","richness",733200,4665.1673,1.04575990232253,1.34665369011205,2.24405123470459,0.15045558349858,-0.814964402869312
"217",2019,"Manamboly",49,62.72,4.39608917107012,14.3592873336842,1.81391061392954,6.61311311311311,0.483928291589798,999,NA,NA,NA,6.00292708896424,0.35560948491675,6.29734881085547,0.364480603662608,"rf","richness",1749500,11653.4501,1.1098645789596,-1.70010046106751,0.376293318142868,-0.968429534139118,-0.198960495466496
"218",2019,"Murugaali-BlackBridge",33,40.6,3.59444015112229,14.6192741241859,1.74093458990221,6.64264264264264,0.91684493382949,999,NA,NA,NA,6.38763181263181,0.630938385194864,6.60181196527404,0.626871956204619,"rf","richness",157900,2582.9107,1.08112459984329,1.02145950832878,2.77310358155314,-0.0275700976617355,0.597980509274661
"219",2019,"Murugaali-Sholayar",56,69.72,4.39608917107012,15.2758706236197,1.85262010291911,6.82232232232232,0.41840451346273,999,NA,NA,NA,6.51062252247237,0.487876520441257,6.85354889728021,0.515136582358377,"rf","richness",1024300,13196.0889,1.17076046018843,1.60816124563992,0.4927339766387,-1.39901824432365,-0.0963411250820838
"220",2019,"OldValparai",46,52.8444444444444,2.58695683748538,15.1873192827566,1.83990924997607,6.42942942942943,1.04448872093052,999,NA,NA,NA,6.14311131160116,0.528632044036356,6.44714615830614,0.548203292634485,"rf","richness",413100,4504.4459,1.0867348264868,-0.275528058003408,0.850420921216806,-0.963514791549974,0.0867965515561396
